tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna35097	-	-	gene27310	Prok1	-	NW_003623642.1:692-2679	326	0	0	0	0	OK
rna35099	-	-	gene27312	LOC100768608	-	NW_003623659.1:659-1592	933	0	0	0	0	OK
gene27309	-	-	gene27309	LOC103158850	-	NW_003623633.1:2921-3413	492	0	0	0	0	OK
rna35100	-	-	gene27313	LOC103158852	-	NW_003623661.1:380-2180	1404	0	0	0	0	OK
rna35098	-	-	gene27311	LOC103158851	-	NW_003623653.1:414-3565	1007	0	0	0	0	OK
rna35090	-	-	gene27301	Prpf8	-	NW_003623518.1:1032-3326	892	770.501	97.6347	93.9834	101.286	OK
gene27314	-	-	gene27314	LOC100769178	-	NW_003623688.1:1849-2274	425	0.922302	0.106498	0	0.319494	OK
rna35103	-	-	gene27317	Krt28	-	NW_003623716.1:491-2321	731	0	0	0	0	OK
rna35101	-	-	gene27315	Klhl38	-	NW_003623695.1:177-2540	1358	0	0	0	0	OK
rna35104	-	-	gene27318	LOC100774371	-	NW_003623738.1:252-1783	537	0	0	0	0	OK
rna35102	-	-	gene27316	LOC103158853	-	NW_003623696.1:141-2063	595	0	0	0	0	OK
rna35106	-	-	gene27320	LOC103158855	-	NW_003623747.1:133-2845	482	0	0	0	0	OK
rna35096	-	-	gene27308	LOC100768036	-	NW_003623633.1:761-2686	723	0	0	0	0	OK
rna35109	-	-	gene27323	LOC103158856	-	NW_003623775.1:646-2483	464	27.9067	4.17547	2.94207	5.40887	OK
rna35110	-	-	gene27325	Spata13	-	NW_003623785.1:482-2356	413	0	0	0	0	OK
gene27324	-	-	gene27324	LOC103158857	-	NW_003623780.1:2824-3442	618	0	0	0	0	OK
rna35111	-	-	gene27326	Col14a1	-	NW_003623809.1:547-2240	317	0	0	0	0	OK
rna35107	-	-	gene27321	Zhx2	-	NW_003623763.1:229-2991	2762	19.5018	2.41173	2.11143	2.71204	OK
rna35108	-	-	gene27322	Klf6	-	NW_003623771.1:756-3435	869	78.7894	10.3509	9.13233	11.5694	OK
rna35105	-	-	gene27319	LOC103158854	-	NW_003623742.1:11-3145	2462	12.24	1.74943	1.4784	2.02046	OK
rna35113	-	-	gene27328	LOC103158858	-	NW_003623814.1:244-1708	361	681.255	123.171	114.566	131.776	OK
gene27330	-	-	gene27330	LOC103158859	-	NW_003623926.1:1392-1756	364	0	0	0	0	OK
rna35114	-	-	gene27329	Ap1b1	-	NW_003623865.1:66-2770	454	358.049	51.426	46.975	55.8771	OK
rna35115	-	-	gene27331	Nsf	-	NW_003623937.1:408-3182	232	2213.56	405.514	377.213	433.815	OK
rna35116	-	-	gene27332	Smc5	-	NW_003623983.1:1256-2884	523	0	0	0	0	OK
gene27334	-	-	gene27334	LOC100771471	-	NW_003624014.1:243-3021	1267	0	0	0	0	OK
rna35118	-	-	gene27335	LOC100772045	-	NW_003624049.1:73-1257	1184	0	0	0	0	OK
rna35120	-	-	gene27337	LOC100772333	-	NW_003624073.1:1741-2695	954	0	0	0	0	OK
rna35119	-	-	gene27336	LOC103158860	-	NW_003624069.1:77-3017	402	113.418	16.8221	13.9987	19.6454	OK
rna35117	-	-	gene27333	Hadh	-	NW_003623992.1:145-3037	387	601.607	92.3566	85.457	99.2562	OK
rna35122	-	-	gene27339	LOC103158861	-	NW_003624120.1:3002-3213	211	6275.82	1146.61	1090.09	1203.13	OK
rna35121	-	-	gene27338	LOC100772626	-	NW_003624080.1:731-3235	1347	28.1147	3.48361	2.94505	4.02217	OK
rna35124	-	-	gene27341	Muc20	-	NW_003624169.1:648-1827	1179	0	0	0	0	OK
rna35125	-	-	gene27342	LOC103158703	-	NW_003624174.1:532-2272	521	127.966	19.1476	16.7306	21.5647	OK
rna35123	-	-	gene27340	LOC100764834	-	NW_003624135.1:12-3034	938	284.337	44.9384	42.5293	47.3476	OK
rna35112	-	-	gene27327	LOC100770325	-	NW_003623812.1:240-3418	3178	327.973	40.165	39.0384	41.2917	OK
rna35129	-	-	gene27346	LOC100774371	-	NW_003624313.1:408-3030	666	0	0	0	0	OK
rna35130	-	-	gene27347	LOC103158863	-	NW_003624327.1:76-2815	555	0	0	0	0	OK
rna35128	-	-	gene27345	LOC100764589	-	NW_003624269.1:1578-2661	1083	42.283	5.46936	4.69784	6.24087	OK
rna35127	-	-	gene27344	Smarce1	-	NW_003624267.1:1759-2922	465	662.178	118.007	111.442	124.572	OK
rna35126	-	-	gene27343	Derl1	-	NW_003624179.1:850-2948	2098	131.673	16.6302	15.7174	17.543	OK
gene27350	-	-	gene27350	LOC100774949	-	NW_003624413.1:2021-2561	420	0	0	0	0	OK
rna35131	-	-	gene27348	Hmgcl	-	NW_003624383.1:114-2760	1385	67.8941	10.8271	9.88971	11.7645	OK
rna35137	-	-	gene27353	LOC103158865	-	NW_003624466.1:1466-1742	185	0	0	0	0	OK
rna35134	-	-	gene27349	LOC100774659	-	NW_003624400.1:55-2876	794	0	0	0	0.0797088	OK
rna35133	-	-	gene27349	LOC100774659	-	NW_003624400.1:55-3028	414	0	0	0	0.223839	OK
rna35132	-	-	gene27349	LOC100774659	-	NW_003624400.1:55-3041	396	159.215	22.0852	18.6427	25.5278	OK
rna35139	-	-	gene27355	LOC103158867	-	NW_003624520.1:2598-2973	291	0	0	0	0	OK
rna35140	-	-	gene27356	Has2	-	NW_003624526.1:8-2600	1069	0	0	0	0	OK
gene27357	-	-	gene27357	LOC103158868	-	NW_003624616.1:371-754	173	0	0	0	0	OK
rna35142	-	-	gene27359	LOC100751639	-	NW_003624699.1:764-1488	724	0	0	0	0	OK
rna35136	-	-	gene27352	LOC103158864	-	NW_003624459.1:871-2828	273	751.547	127.627	115.366	139.887	OK
rna35141	-	-	gene27358	Stox2	-	NW_003624629.1:1457-1610	153	0	0	0	0	OK
rna35143	-	-	gene27360	LOC100752212	-	NW_003624727.1:1434-2364	930	0	0	0	0	OK
rna35138	-	-	gene27354	LOC103158866	-	NW_003624490.1:33-675	502	221.011	37.8046	34.3257	41.2835	OK
rna35144	-	-	gene27361	LOC103158869	-	NW_003624774.1:529-2591	353	82.7445	13.7762	10.8402	16.7123	OK
rna35135	-	-	gene27351	Klhl11	-	NW_003624441.1:6-2285	1974	181.259	21.9077	20.8275	22.9879	OK
rna35146	-	-	gene27363	LOC103158871	-	NW_003624803.1:1177-2039	451	0	0	0	0	OK
rna35148	-	-	gene27365	LOC100752809	-	NW_003624821.1:362-1304	942	0	0	0	0	OK
rna35149	-	-	gene27366	LOC100753112	-	NW_003624827.1:22-1832	1270	32.929	4.2199	3.60153	4.83827	OK
rna35145	-	-	gene27362	LOC103158870	-	NW_003624789.1:369-1736	468	157.369	25.2132	22.1901	28.2363	OK
rna35147	-	-	gene27364	LOC103158869	-	NW_003624808.1:7-2861	1900	12.3618	2.0963	1.75624	2.43637	OK
rna35150	-	-	gene27367	Med24	-	NW_003624856.1:75-2024	857	144.044	19.2499	17.5693	20.9305	OK
rna35153	-	-	gene27370	LOC100753711	-	NW_003624932.1:1883-2795	912	0	0	0	0	OK
rna35151	-	-	gene27368	LOC100753407	-	NW_003624872.1:161-2201	501	0	0	0	0	OK
rna35152	-	-	gene27369	LOC103158873	-	NW_003624904.1:90-2179	386	5.71912	0.770449	0.14138	1.39952	OK
rna35155	-	-	gene27372	LOC103158874	-	NW_003624953.1:628-2443	866	10.778	1.73893	1.24032	2.23755	OK
rna35157	-	-	gene27374	LOC103158875	-	NW_003625007.1:44-2176	222	0	0	0	0	OK
rna35158	-	-	gene27376	Sppl2c	-	NW_003625063.1:345-2424	2079	0	0	0	0	OK
gene27375	-	-	gene27375	LOC100754587	-	NW_003625036.1:483-839	287	0	0	0	0	OK
rna35160	-	-	gene27378	LOC100753006	-	NW_003625099.1:64-779	715	0	0	0	0	OK
rna35159	-	-	gene27377	LOC100755164	-	NW_003625098.1:466-2479	339	2.5653	0.507795	0	1.09415	OK
rna35161	-	-	gene27379	LOC100771655	-	NW_003625189.1:1905-2130	225	0	0	0	0	OK
rna35156	-	-	gene27373	LOC103158860	-	NW_003624964.1:39-1957	640	131.36	18.384	16.3771	20.3909	OK
rna35162	-	-	gene27380	LOC100756042	-	NW_003625209.1:159-1850	1173	0	0	0	0	OK
rna35164	-	-	gene27383	Itgb7	-	NW_003625242.1:679-2361	935	0	0	0	0	OK
gene27382	-	-	gene27382	LOC100756623	-	NW_003625241.1:1087-2429	1342	6.32781	0.864454	0.595585	1.13332	OK
gene27385	-	-	gene27385	LOC100757201	-	NW_003625248.1:1602-2628	1026	0	0	0	0	OK
rna35166	-	-	gene27386	LOC103158877	-	NW_003625250.1:802-2593	367	0	0	0	0	OK
rna35165	-	-	gene27384	Nr2c2ap	-	NW_003625244.1:153-2370	1162	224.37	27.6497	25.9965	29.3029	OK
rna35163	-	-	gene27381	LOC100756326	-	NW_003625223.1:1137-2649	470	39.4299	5.41327	4.00258	6.82396	OK
rna35168	-	-	gene27388	Herc6	-	NW_003625281.1:190-2193	342	5.03031	0.829783	0.0876025	1.57196	OK
rna35154	-	-	gene27371	LOC100754005	-	NW_003624949.1:147-2592	1166	0	0	0	0	OK
rna35167	-	-	gene27387	LOC100757493	-	NW_003625259.1:45-2670	2450	2.4764	0.301805	0.189717	0.413893	OK
rna35169	-	-	gene27389	Acly	-	NW_003625302.1:366-2657	270	3467.33	570.031	543.848	596.213	OK
rna35172	-	-	gene27392	LOC103158879	-	NW_003625362.1:388-1911	257	7.52496	1.73781	0.183465	3.29215	OK
rna35171	-	-	gene27391	LOC103158878	-	NW_003625340.1:192-1528	416	0	0	0	0	OK
rna35173	-	-	gene27393	LOC100758066	-	NW_003625374.1:999-2527	338	0	0	0	0	OK
rna35170	-	-	gene27390	LOC100757773	-	NW_003625306.1:68-2036	1968	0	0	0	0	OK
gene27397	-	-	gene27397	LOC100758929	-	NW_003625400.1:0-793	793	0	0	0	0	OK
rna35177	-	-	gene27399	LOC100759504	-	NW_003625424.1:1327-2508	895	0	0	0	0	OK
rna35175	-	-	gene27396	LOC103158880	-	NW_003625393.1:897-2371	1212	0	0	0	0	OK
rna35176	-	-	gene27398	LOC100759216	-	NW_003625416.1:511-2613	732	0	0	0	0	OK
rna35178	-	-	gene27400	LOC103158881	-	NW_003625425.1:0-1925	473	43.2173	8.77602	7.02032	10.5317	OK
gene27395	-	-	gene27395	LOC100758643	-	NW_003625391.1:145-1938	1793	28.2638	3.54823	3.08212	4.01434	OK
rna35181	-	-	gene27403	LOC103158882	-	NW_003625525.1:309-1992	201	0	0	0	0	OK
rna35182	-	-	gene27404	LOC100760088	-	NW_003625533.1:2163-2538	375	0	0	0	0	OK
rna35184	-	-	gene27406	LOC100756982	-	NW_003625551.1:2052-2565	513	0	0	0	0	OK
rna35183	-	-	gene27405	LOC100753100	-	NW_003625542.1:260-2568	914	30.8578	3.9357	3.21413	4.65727	OK
rna35180	-	-	gene27402	Ndufb9	-	NW_003625513.1:1898-2221	323	490.25	98.1826	89.519	106.846	OK
rna35179	-	-	gene27401	Mcm2	-	NW_003625427.1:392-1935	678	28.2085	3.47904	2.63488	4.3232	OK
rna35187	-	-	gene27409	LOC100761255	-	NW_003625661.1:604-1961	225	168.461	29.7186	21.6202	37.8171	OK
rna35186	-	-	gene27408	Fam83a	-	NW_003625647.1:225-705	480	0.740879	0.085549	0	0.256647	OK
rna35189	-	-	gene27411	LOC103158885	-	NW_003625686.1:173-1443	378	520.512	80.5294	73.8817	87.177	OK
rna35188	-	-	gene27410	Fbxo32	-	NW_003625676.1:586-2076	1490	35.3265	4.38734	3.81101	4.96368	OK
rna35185	-	-	gene27407	LOC103158883	-	NW_003625596.1:101-1968	1042	172.025	21.5823	20.0227	23.1418	OK
rna35192	-	-	gene27414	LOC103158888	-	NW_003625783.1:190-2280	602	0	0	0	0	OK
rna35190	-	-	gene27412	LOC103158886	-	NW_003625695.1:412-1063	340	1100.93	200.433	188.79	212.076	OK
rna35191	-	-	gene27413	LOC103158887	-	NW_003625763.1:456-2501	809	101.462	20.5173	18.7146	22.3199	OK
rna35194	-	-	gene27416	LOC103158889	-	NW_003625888.1:1043-2461	428	0	0	0	0	OK
rna35195	-	-	gene27417	Yeats4	-	NW_003625951.1:468-1593	286	558.22	84.1391	74.7805	93.4976	OK
rna35198	-	-	gene27420	LOC103158892	-	NW_003625978.1:1034-1596	212	0	0	0	0	OK
rna35197	-	-	gene27419	LOC103158891	-	NW_003625968.1:1672-1929	257	0	0	0	0	OK
rna35193	-	-	gene27415	Ciao1	-	NW_003625886.1:371-2462	1015	398.363	51.1482	48.7153	53.5811	OK
rna35196	-	-	gene27418	LOC103158890	-	NW_003625957.1:34-2407	1204	18.9191	3.39824	2.83382	3.96266	OK
rna35200	-	-	gene27422	LOC103158893	-	NW_003626007.1:478-2175	462	301.408	50.9475	46.5672	55.3277	OK
rna35201	-	-	gene27423	LOC100763573	-	NW_003626022.1:63-1017	954	0	0	0	0	OK
rna35202	-	-	gene27424	Dnajb14	-	NW_003626087.1:672-848	176	49.6912	11.4757	2.80087	20.1504	OK
rna35199	-	-	gene27421	Ak2	-	NW_003625989.1:931-2244	547	817.371	143.19	136.911	149.469	OK
rna35203	-	-	gene27425	LOC103158894	-	NW_003626111.1:20-2180	891	194.079	26.2564	24.3474	28.1654	OK
gene27429	-	-	gene27429	LOC103158896	-	NW_003626163.1:1455-2347	892	2.6608	0.477932	0.222467	0.733398	OK
rna35208	-	-	gene27428	Rhov	-	NW_003626146.1:1292-2374	708	0	0	0	0	OK
rna35207	-	-	gene27427	LOC103158895	-	NW_003626137.1:78-1078	514	20.2498	4.08129	2.8291	5.33349	OK
rna35205	-	-	gene27427	LOC103158895	-	NW_003626137.1:78-1078	562	6.03057	1.21544	0.493069	1.93782	OK
rna35206	-	-	gene27427	LOC103158895	-	NW_003626137.1:78-1078	558	0	0	0	0.133385	OK
rna35211	-	-	gene27432	Kiaa0196	-	NW_003626283.1:9-2288	644	110.539	15.8582	13.9973	17.7191	OK
rna35212	-	-	gene27433	Ctns	-	NW_003626284.1:489-1892	580	10.3283	1.56921	0.940961	2.19747	OK
rna35210	-	-	gene27431	LOC103158897	-	NW_003626237.1:64-1958	526	24.7726	3.3739	2.37728	4.37052	OK
rna35209	-	-	gene27430	Tert	-	NW_003626199.1:6-2326	1733	15.678	2.4484	2.06127	2.83553	OK
rna35213	-	-	gene27434	LOC100770654	-	NW_003626292.1:841-1669	508	0	0	0	0	OK
gene27437	-	-	gene27437	LOC100765326	-	NW_003626348.1:6-991	985	0	0	0	0	OK
rna35214	-	-	gene27435	Gzmm	-	NW_003626328.1:313-1556	821	12.9877	1.52387	1.03915	2.0086	OK
rna35174	-	-	gene27394	LOC100758352	-	NW_003625384.1:384-1452	1068	3096.6	384.028	377.483	390.573	OK
rna35215	-	-	gene27438	Has2	-	NW_003626361.1:308-1001	693	0.417105	0.048163	0	0.144489	OK
gene27436	-	-	gene27436	LOC100765038	-	NW_003626346.1:1875-2090	215	0	0	0	0	OK
rna35204	-	-	gene27426	LOC100763859	-	NW_003626124.1:7-1331	1324	185.834	23.5078	22.0983	24.9173	OK
rna35217	-	-	gene27440	LOC103158900	-	NW_003626414.1:313-1466	1153	1.49748	0.197616	0.0578803	0.337351	OK
rna35220	-	-	gene27443	Lyzl6	-	NW_003626471.1:567-1832	242	0	0	0	0	OK
rna35222	-	-	gene27445	LOC103158902	-	NW_003626496.1:498-2025	301	3.89117	0.673967	0	1.4522	OK
rna35221	-	-	gene27444	Trnam-cau	-	NW_003626479.1:1754-1827	73	0	0	0	0	OK
gene27446	-	-	gene27446	LOC103158903	-	NW_003626512.1:56-472	416	0	0	0	0	OK
rna35219	-	-	gene27442	LOC103158901	-	NW_003626444.1:6-1654	487	14.0916	2.50331	1.58923	3.41738	OK
rna35218	-	-	gene27441	Polr3h	-	NW_003626425.1:415-2296	814	44.2203	6.55136	5.53854	7.56419	OK
gene27447	-	-	gene27447	LOC100766783	-	NW_003626518.1:1583-2222	639	0	0	0	0	OK
rna35216	-	-	gene27439	LOC103158899	-	NW_003626389.1:1541-2215	568	1523.87	205.641	198.337	212.945	OK
rna35225	-	-	gene27450	LOC100767651	-	NW_003626555.1:464-2261	805	0	0	0	0	OK
rna35224	-	-	gene27449	LOC103158904	-	NW_003626539.1:60-1003	464	115.456	15.068	12.7239	17.4122	OK
rna35228	-	-	gene27453	Rab17	-	NW_003626622.1:159-1398	306	0.933485	0.215578	0	0.646735	OK
rna35227	-	-	gene27452	LOC100752240	-	NW_003626580.1:1277-1969	692	0	0	0	0	OK
rna35226	-	-	gene27451	LOC103158905	-	NW_003626574.1:717-1971	505	454.67	67.0884	62.4651	71.7116	OK
rna35230	-	-	gene27455	LOC100768799	-	NW_003626739.1:1161-1898	440	0	0	0	0	OK
rna35229	-	-	gene27454	LOC100768504	-	NW_003626694.1:381-2041	1400	9.75024	1.19439	0.883132	1.50564	OK
rna35232	-	-	gene27457	Gdf5	-	NW_003626848.1:361-1763	723	0	0	0	0	OK
rna35233	-	-	gene27458	LOC103158906	-	NW_003626858.1:0-1422	1144	33.1774	5.51166	4.75971	6.26362	OK
rna35231	-	-	gene27456	Myh9	-	NW_003626799.1:375-1608	750	668.284	87.8255	83.9346	91.7164	OK
rna35234	-	-	gene27459	LOC103158907	-	NW_003626914.1:714-1619	729	12.4245	1.61398	1.06595	2.16201	OK
rna35235	-	-	gene27460	LOC100769950	-	NW_003626955.1:289-1522	417	0	0	0	0	OK
rna35223	-	-	gene27448	Ccdc137	-	NW_003626533.1:602-2271	1283	844.402	106.609	103.557	109.662	OK
gene27463	-	-	gene27463	LOC100770519	-	NW_003627141.1:3-421	418	0	0	0	0	OK
rna35236	-	-	gene27461	LOC103158908	-	NW_003627047.1:619-2137	142	575.219	125.461	62.7303	188.191	OK
rna35237	-	-	gene27462	LOC100770233	-	NW_003627102.1:39-2122	2083	0	0	0	0	OK
rna35239	-	-	gene27465	LOC100770800	-	NW_003627199.1:88-1977	915	0.260692	0.0330263	0	0.127074	OK
rna35240	-	-	gene27465	LOC100770800	-	NW_003627199.1:95-1977	1232	0	0	0	0.0455897	OK
rna35246	-	-	gene27470	LOC100771083	-	NW_003627454.1:1312-1782	470	0	0	0	0	OK
rna35243	-	-	gene27467	LOC103158910	-	NW_003627303.1:417-1247	448	0	0	0	0	OK
rna35245	-	-	gene27469	Stk11ip	-	NW_003627391.1:174-1749	604	0	0	0	0	OK
rna35244	-	-	gene27468	LOC103158905	-	NW_003627377.1:200-1470	551	427.128	60.6275	56.5217	64.7334	OK
rna35238	-	-	gene27464	LOC103158909	-	NW_003627178.1:447-2068	1126	0.415674	0.0508581	0	0.122883	OK
rna35242	-	-	gene27466	LOC100756418	-	NW_003627301.1:6-1379	1077	7.88766	1.01441	0.598587	1.43023	OK
rna35241	-	-	gene27466	LOC100756418	-	NW_003627301.1:6-1381	1100	10.02	1.28864	0.846694	1.73058	OK
rna35247	-	-	gene27471	LOC103158911	-	NW_003627486.1:49-1704	803	0	0	0	0	OK
rna35248	-	-	gene27472	LOC103158912	-	NW_003627532.1:16-1688	715	0	0	0	0	OK
rna35258	-	-	gene27476	LOC100756701	-	NW_003627613.1:423-1367	390	0	0	0	0	OK
rna35256	-	-	gene27474	LOC100771660	-	NW_003627569.1:62-1813	878	225.679	30.6699	28.5807	32.7591	OK
rna35257	-	-	gene27475	Smyd4	-	NW_003627590.1:316-1712	1234	39.5035	5.32359	4.61548	6.03169	OK
rna35260	-	-	gene27478	LOC100768882	-	NW_003627699.1:8-934	574	0	0	0	0	OK
rna35262	-	-	gene27481	LOC103158915	-	NW_003627783.1:377-1612	373	0	0	0	0	OK
gene27479	-	-	gene27479	LOC103158914	-	NW_003627722.1:436-885	449	423.065	74.6966	69.297	80.0962	OK
rna35264	-	-	gene27483	LOC103158916	-	NW_003627861.1:0-1583	189	683.194	139.745	114.616	164.873	OK
rna35261	-	-	gene27480	March5	-	NW_003627770.1:1450-1694	244	0	0	0	0	OK
rna35265	-	-	gene27484	Kif21a	-	NW_003627864.1:1233-1753	406	98.1201	14.1769	11.6037	16.7501	OK
gene27485	-	-	gene27485	LOC100772818	-	NW_003627895.1:886-1952	1028	0.246566	0.0284709	0	0.0854128	OK
rna35259	-	-	gene27477	LOC100772232	-	NW_003627666.1:259-1468	1072	961.501	120.13	116.511	123.748	OK
rna35266	-	-	gene27486	LOC100773107	-	NW_003627912.1:867-1553	686	348.375	51.4586	48.2605	54.6567	OK
rna35263	-	-	gene27482	LOC100772526	-	NW_003627801.1:140-1975	1835	27.1403	3.62871	3.16507	4.09234	OK
rna35268	-	-	gene27488	Slc22a13	-	NW_003627962.1:103-1946	830	0	0	0	0	OK
gene27491	-	-	gene27491	LOC100773976	-	NW_003628013.1:732-1261	529	0	0	0	0	OK
rna35269	-	-	gene27489	LOC103158918	-	NW_003627966.1:465-1490	341	0	0	0	0	OK
rna35270	-	-	gene27490	LOC100773686	-	NW_003627977.1:290-1420	1130	0	0	0	0	OK
gene27492	-	-	gene27492	LOC103158919	-	NW_003628024.1:891-1802	738	0	0	0	0	OK
rna35271	-	-	gene27493	LOC103158920	-	NW_003628077.1:1383-1830	202	495.602	97.0371	79.0949	114.979	OK
rna35267	-	-	gene27487	LOC103158917	-	NW_003627961.1:230-1819	1011	155.819	19.5088	17.9894	21.0282	OK
gene27494	-	-	gene27494	LOC103158921	-	NW_003628118.1:1713-1908	195	588.801	113.638	92.6264	134.65	OK
rna35272	-	-	gene27495	LOC103158922	-	NW_003628175.1:334-1319	567	0	0	0	0	OK
rna35274	-	-	gene27497	LOC100774268	-	NW_003628192.1:6-1427	817	0	0	0	0	OK
rna35273	-	-	gene27496	LOC103158923	-	NW_003628190.1:1235-1909	98	0	0	0	0	OK
rna35276	-	-	gene27499	LOC100774849	-	NW_003628298.1:3-1318	588	0	0	0	0	OK
gene27501	-	-	gene27501	LOC100750950	-	NW_003628423.1:1152-1867	715	0	0	0	0	OK
rna35275	-	-	gene27498	LOC100774554	-	NW_003628194.1:4-1115	219	5510.28	981.674	933.013	1030.33	OK
rna35277	-	-	gene27500	LOC100750657	-	NW_003628403.1:8-1301	1293	0.900467	0.107562	0.0113556	0.203768	OK
rna35279	-	-	gene27503	Sdf2	-	NW_003628485.1:781-1452	671	25.1717	3.02712	2.23363	3.82061	OK
rna35280	-	-	gene27504	LOC100750354	-	NW_003628503.1:49-1168	570	367.919	51.7243	48.0444	55.4042	OK
rna35283	-	-	gene27507	LOC103158924	-	NW_003628733.1:526-1063	316	0	0	0	0	OK
rna35281	-	-	gene27505	L3mbtl2	-	NW_003628708.1:261-1746	326	101.154	16.2909	12.7893	19.7924	OK
rna35282	-	-	gene27506	LOC100751826	-	NW_003628731.1:104-1043	939	0	0	0	0	OK
rna35284	-	-	gene27508	LOC100752109	-	NW_003628768.1:3-447	444	0	0	0	0	OK
rna35278	-	-	gene27502	C1galt1c1	-	NW_003628455.1:7-1860	1486	132.848	16.6547	15.5398	17.7697	OK
rna35286	-	-	gene27510	LOC100752402	-	NW_003628826.1:66-919	631	0	0	0	0	OK
rna35285	-	-	gene27509	LOC100756717	-	NW_003628801.1:18-1445	396	459.616	77.2373	71.0573	83.4172	OK
rna35287	-	-	gene27511	LOC100756717	-	NW_003628881.1:600-1066	359	299.451	51.05	45.5034	56.5966	OK
gene27512	-	-	gene27512	LOC100752704	-	NW_003628904.1:50-806	756	0	0	0	0	OK
rna35288	-	-	gene27513	LOC103158925	-	NW_003628955.1:161-1795	719	0	0	0	0	OK
rna35289	-	-	gene27514	LOC103158926	-	NW_003628961.1:146-1789	550	357.343	46.6775	43.0782	50.2768	OK
rna35249	-	-	gene27473	LOC103158913	-	NW_003627564.1:6-1971	1173	0	0	0	0.0483792	OK
rna35253	-	-	gene27473	LOC103158913	-	NW_003627564.1:6-1971	955	186.616	24.0917	21.9969	26.1866	OK
rna35252	-	-	gene27473	LOC103158913	-	NW_003627564.1:6-1971	724	0	0	0	0.0905352	OK
rna35250	-	-	gene27473	LOC103158913	-	NW_003627564.1:6-1971	1041	0	0	0	0.0560524	OK
rna35255	-	-	gene27473	LOC103158913	-	NW_003627564.1:6-1971	506	282.572	36.4793	32.3915	40.567	OK
rna35251	-	-	gene27473	LOC103158913	-	NW_003627564.1:6-1971	762	0	0	0	0.0843189	OK
rna35254	-	-	gene27473	LOC103158913	-	NW_003627564.1:6-1971	544	190.855	24.6388	21.3991	27.8786	OK
gene27515	-	-	gene27515	LOC100753302	-	NW_003628967.1:3-762	759	271.404	49.5107	46.6057	52.4156	OK
gene27516	-	-	gene27516	LOC103158927	-	NW_003629003.1:407-573	166	0	0	0	0	OK
rna35290	-	-	gene27517	LOC103158928	-	NW_003629070.1:643-1477	834	9.08511	1.19375	0.770861	1.61664	OK
gene27519	-	-	gene27519	LOC100753902	-	NW_003629092.1:420-1048	628	0.842852	0.111227	0	0.268746	OK
rna35293	-	-	gene27521	Rapgef2	-	NW_003629178.1:983-1599	449	62.4709	9.24082	7.35454	11.1271	OK
rna35292	-	-	gene27520	LOC100763859	-	NW_003629101.1:661-1638	533	124.329	20.2423	17.8153	22.6694	OK
gene27522	-	-	gene27522	LOC103158929	-	NW_003629226.1:2-1503	1501	196.646	24.6379	23.296	25.9799	OK
rna35294	-	-	gene27523	Dnajc7	-	NW_003629228.1:754-1741	458	0	0	0	0	OK
rna35296	-	-	gene27525	LOC100754776	-	NW_003629439.1:297-1230	933	0	0	0	0	OK
gene27527	-	-	gene27527	LOC100751980	-	NW_003629490.1:351-1117	766	0	0	0	0	OK
gene27526	-	-	gene27526	LOC100755065	-	NW_003629487.1:551-1519	968	0.199538	0.0307208	0	0.0921625	OK
rna35295	-	-	gene27524	LOC103158905	-	NW_003629264.1:270-1174	541	490.221	71.9638	67.4428	76.4848	OK
rna35299	-	-	gene27529	LOC100755942	-	NW_003629503.1:104-1028	924	0	0	0	0	OK
rna35298	-	-	gene27528	LOC100755646	-	NW_003629498.1:288-1095	393	121.557	16.8213	13.4244	20.2181	OK
rna35297	-	-	gene27528	LOC100755646	-	NW_003629498.1:288-1104	334	203.927	28.2199	23.0624	33.3774	OK
rna35300	-	-	gene27530	LOC103158930	-	NW_003629635.1:860-1007	147	0	0	0	0	OK
rna35302	-	-	gene27533	Gsn	-	NW_003629759.1:634-1556	408	0	0	0	0	OK
gene27532	-	-	gene27532	LOC100756516	-	NW_003629670.1:466-1626	1160	6.1582	1.39765	1.0246	1.7707	OK
rna35301	-	-	gene27531	LOC103158931	-	NW_003629636.1:145-1319	563	0	0	0	0	OK
rna35303	-	-	gene27535	LOC100757101	-	NW_003629770.1:48-1045	472	0	0	0	0	OK
rna35304	-	-	gene27536	LOC100757396	-	NW_003629777.1:470-1397	927	0	0	0	0	OK
gene27534	-	-	gene27534	LOC100756814	-	NW_003629769.1:11-1679	1668	1.30005	0.159841	0.0566338	0.263049	OK
rna35306	-	-	gene27538	LOC103158932	-	NW_003629837.1:111-1547	237	0	0	0	0	OK
rna35307	-	-	gene27539	LOC103158933	-	NW_003629891.1:456-1662	369	0	0	0	0	OK
rna35308	-	-	gene27540	Gpr161	-	NW_003629898.1:619-1380	761	16.2137	2.15402	1.54666	2.76139	OK
rna35311	-	-	gene27544	Kiaa0196	-	NW_003630040.1:69-1134	637	115.201	15.7356	13.8714	17.5997	OK
rna35309	-	-	gene27541	LOC100758257	-	NW_003629943.1:16-1039	539	320.432	39.3344	35.9586	42.7101	OK
rna35310	-	-	gene27542	LOC103158934	-	NW_003629969.1:26-1656	1356	36.9753	5.99767	5.29362	6.70171	OK
rna35313	-	-	gene27546	Akap6	-	NW_003630129.1:276-1638	1362	0	0	0	0	OK
