tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
gene20727	-	-	gene20727	LOC100753863	-	NW_003615127.1:95951-107226	1104	0	0	0	0.227241	OK
rna28080	-	-	gene20728	Trip12	-	NW_003615127.1:107169-222789	8151	0	0	0	0.0300351	OK
rna28081	-	-	gene20728	Trip12	-	NW_003615127.1:107169-222789	8070	0	0	0	0.0302975	OK
rna28079	-	-	gene20728	Trip12	-	NW_003615127.1:107169-222789	8154	0	0	0	0.0300273	OK
rna28083	-	-	gene20728	Trip12	-	NW_003615127.1:107169-222789	8142	2.96483	3.71899	3.0691	4.36889	OK
rna28084	-	-	gene20728	Trip12	-	NW_003615127.1:107169-222789	8061	0	0	0	0.0303365	OK
rna28082	-	-	gene20728	Trip12	-	NW_003615127.1:107169-222789	8145	0	0	0	0.0300656	OK
rna28085	-	-	gene20728	Trip12	-	NW_003615127.1:107169-222789	8067	0	0	0	0.0303681	OK
rna28086	-	-	gene20728	Trip12	-	NW_003615127.1:107170-222789	8027	0	0	0	0.0306515	OK
rna28087	-	-	gene20728	Trip12	-	NW_003615127.1:107170-222789	8015	9.94475	12.4744	11.3713	13.5774	OK
rna28088	-	-	gene20728	Trip12	-	NW_003615127.1:107170-222789	7934	0	0	0	0.0309737	OK
rna28555	-	-	gene21093	Znf689	-	NW_003615225.1:267859-273523	1773	1.82665	2.29129	1.34957	3.23301	OK
rna28442	-	-	gene20988	Gigyf2	-	NW_003615196.1:210909-312920	4418	0	0	0	0.0519764	OK
rna28438	-	-	gene20988	Gigyf2	-	NW_003615196.1:210909-312936	4702	0	0	0	0.0483954	OK
rna28440	-	-	gene20988	Gigyf2	-	NW_003615196.1:210909-312936	4925	0	0	0	0.0463845	OK
rna28439	-	-	gene20988	Gigyf2	-	NW_003615196.1:210909-312936	4910	0	0	0	0.0463662	OK
rna28441	-	-	gene20988	Gigyf2	-	NW_003615196.1:210909-312936	4928	4.22433	5.29887	4.55841	6.03932	OK
rna28443	-	-	gene20989	Kcnj13	-	NW_003615196.1:277060-280305	1327	0	0	0	0	OK
rna28558	-	-	gene21095	Znf764	-	NW_003615225.1:315453-317737	2188	0.343628	0.431037	0.0790967	0.782977	OK
rna28559	-	-	gene21096	LOC100752294	-	NW_003615226.1:6037-48294	557	0	0	0	0	OK
rna28556	-	-	gene21094	Znf688	-	NW_003615225.1:288826-292366	1634	0	0	0	0.205942	OK
rna28557	-	-	gene21094	Znf688	-	NW_003615225.1:288828-292366	1746	7.51501	9.4266	7.48671	11.3665	OK
rna28561	-	-	gene21098	Trem1	-	NW_003615227.1:3079-9216	411	2.99164	3.75262	0.915907	6.58934	OK
rna28560	-	-	gene21097	Nox4	-	NW_003615226.1:66441-204770	3539	36.0443	45.2128	42.6646	47.761	OK
rna28567	-	-	gene21100	Treml2	-	NW_003615227.1:45076-53326	954	0	0	0	0	OK
rna28568	-	-	gene21101	LOC100757541	-	NW_003615227.1:59029-67502	846	0	0	0	0	OK
rna28569	-	-	gene21102	Trem2	-	NW_003615227.1:94971-100070	720	0	0	0	0	OK
rna28570	-	-	gene21103	Treml1	-	NW_003615227.1:104043-110903	960	0	0	0	0	OK
rna28571	-	-	gene21104	Nfya	-	NW_003615227.1:130487-153328	3961	10.7095	13.4337	12.1132	14.7542	OK
rna28563	-	-	gene21099	Treml4	-	NW_003615227.1:20536-36809	2001	0.542755	0.680814	0.229213	1.13242	OK
rna28562	-	-	gene21099	Treml4	-	NW_003615227.1:20536-36809	2092	0	0	0	0.127982	OK
rna28564	-	-	gene21099	Treml4	-	NW_003615227.1:25228-36809	2030	0	0	0	0.134087	OK
rna28565	-	-	gene21099	Treml4	-	NW_003615227.1:25788-36809	2638	0	0	0	0.100685	OK
rna28566	-	-	gene21099	Treml4	-	NW_003615227.1:25788-36809	2550	0	0	0	0.104549	OK
rna28577	-	-	gene21106	Apobec2	-	NW_003615227.1:168037-178886	675	0	0	0	0	OK
rna28578	-	-	gene21107	Tspo2	-	NW_003615227.1:194183-195493	489	0	0	0	0	OK
rna28579	-	-	gene21108	Unc5cl	-	NW_003615227.1:205124-212751	1566	0	0	0	0	OK
rna28580	-	-	gene21109	LOC103160030	-	NW_003615228.1:183714-195579	2952	0	0	0	0	OK
rna28581	-	-	gene21109	LOC103160030	-	NW_003615228.1:183714-195579	3238	0	0	0	0	OK
rna28553	-	-	gene21091	Prr14	-	NW_003615225.1:249414-254815	2451	6.3638	7.98255	6.33212	9.63298	OK
rna28552	-	-	gene21091	Prr14	-	NW_003615225.1:249414-267841	2394	0	0	0	0.118931	OK
rna28551	-	-	gene21091	Prr14	-	NW_003615225.1:249414-267843	2757	0	0	0	0.104149	OK
rna28550	-	-	gene21091	Prr14	-	NW_003615225.1:249414-267848	2666	7.3114	9.17119	7.5051	10.8373	OK
rna28554	-	-	gene21092	LOC103164326	-	NW_003615225.1:257463-258074	578	1.60104	2.00829	0.368528	3.64805	OK
rna28584	-	-	gene21112	Ucp3	-	NW_003615229.1:116238-127158	2305	0	0	0	0	OK
rna28573	-	-	gene21105	Oard1	-	NW_003615227.1:154220-161061	1378	3.39061	4.25307	2.43629	6.06985	OK
rna28574	-	-	gene21105	Oard1	-	NW_003615227.1:154220-161061	1375	16.2426	20.3742	16.5431	24.2054	OK
rna28572	-	-	gene21105	Oard1	-	NW_003615227.1:154220-161061	1385	4.59367	5.76215	3.51162	8.01268	OK
rna28575	-	-	gene21105	Oard1	-	NW_003615227.1:154593-161061	1248	4.38051	5.49478	3.27396	7.71559	OK
rna28576	-	-	gene21105	Oard1	-	NW_003615227.1:154593-161061	1245	0	0	0	0.234958	OK
rna28591	-	-	gene21116	LOC103160635	-	NW_003615229.1:163404-175234	334	0	0	0	1.99618	OK
rna28592	-	-	gene21116	LOC103160635	-	NW_003615229.1:163480-175156	309	1.14192	1.43239	0	5.52299	OK
rna28593	-	-	gene21117	LOC100759549	-	NW_003615229.1:175302-178063	950	15.0259	18.848	15.2374	22.4586	OK
rna28594	-	-	gene21118	Mrpl48	-	NW_003615229.1:187740-234846	1266	31.9385	40.0627	35.71	44.4153	OK
rna28585	-	-	gene21113	Dnajb13	-	NW_003615229.1:137095-158646	1414	0.467905	0.586925	0.0277742	1.14608	OK
rna28587	-	-	gene21113	Dnajb13	-	NW_003615229.1:139906-158646	1162	1.54564	1.93881	0.900532	2.97708	OK
rna28588	-	-	gene21113	Dnajb13	-	NW_003615229.1:144364-158646	1534	0	0	0	0.177887	OK
rna28589	-	-	gene21113	Dnajb13	-	NW_003615229.1:144364-158646	1588	0	0	0	0.170551	OK
rna28586	-	-	gene21114	Ucp2	-	NW_003615229.1:137647-140698	1364	0	0	0	0.26619	OK
rna28590	-	-	gene21115	LOC103164329	-	NW_003615229.1:157403-159980	374	0	0	0	0	OK
gene21120	-	-	gene21120	LOC100761210	-	NW_003615229.1:265530-267712	673	0	0	0	0	OK
rna28595	-	-	gene21119	LOC100760923	-	NW_003615229.1:246676-247269	593	336.525	422.126	398.555	445.698	OK
rna28599	-	-	gene21122	Plekhb1	-	NW_003615229.1:293269-307786	1896	0	0	0	0	OK
rna28597	-	-	gene21122	Plekhb1	-	NW_003615229.1:293269-312306	1838	0	0	0	0	OK
rna28598	-	-	gene21122	Plekhb1	-	NW_003615229.1:293269-312306	1943	0	0	0	0	OK
rna28600	-	-	gene21123	LOC100761787	-	NW_003615230.1:2330-25588	1236	0	0	0	0	OK
rna28601	-	-	gene21124	Chdc2	-	NW_003615230.1:44100-105064	1476	0	0	0	0	OK
rna28602	-	-	gene21125	LOC100762376	-	NW_003615230.1:111521-178892	3864	0	0	0	0	OK
rna28603	-	-	gene21126	LOC100762668	-	NW_003615230.1:219990-221169	1074	0	0	0	0	OK
rna28596	-	-	gene21121	Rab6a	-	NW_003615229.1:273529-290831	2548	102.703	128.827	123.566	134.089	OK
rna28611	-	-	gene21132	LOC103164330	-	NW_003615231.1:118660-119557	771	9.06189	11.3669	8.16183	14.5721	OK
rna28537	-	-	gene21084	Znf629	-	NW_003615225.1:108172-115623	7300	0	0	0	0.0337027	OK
rna28538	-	-	gene21084	Znf629	-	NW_003615225.1:108172-115623	7072	1.6488	2.06821	1.67494	2.46147	OK
rna28612	-	-	gene21133	Gle1	-	NW_003615231.1:120382-145199	2144	13.2751	16.6519	14.6553	18.6485	OK
rna28614	-	-	gene21135	Cercam	-	NW_003615231.1:203118-217571	2333	3.64965	4.578	3.51089	5.64511	OK
rna28613	-	-	gene21134	Odf2	-	NW_003615231.1:149502-194538	3905	12.2904	15.4167	14.0198	16.8136	OK
rna28615	-	-	gene21136	Urm1	-	NW_003615231.1:240489-258792	1244	42.8146	53.7052	47.9167	59.4938	OK
rna28616	-	-	gene21136	Urm1	-	NW_003615231.1:241457-258792	632	0	0	0	0.591685	OK
rna28618	-	-	gene21138	Coq4	-	NW_003615231.1:295272-303398	1267	7.78721	9.76803	7.48284	12.0532	OK
rna28617	-	-	gene21137	Slc27a4	-	NW_003615231.1:273471-287340	2823	14.1293	17.7233	15.7977	19.649	OK
rna28620	-	-	gene21140	LOC103163772	-	NW_003615233.1:2527-11676	452	0	0	0	0	OK
rna28621	-	-	gene21141	Tlr8	-	NW_003615233.1:30374-33458	3084	0	0	0	0	OK
rna28622	-	-	gene21142	Tlr7	-	NW_003615233.1:69966-76933	3156	0	0	0	0	OK
rna28619	-	-	gene21139	Trub2	-	NW_003615231.1:303454-316026	4092	10.7706	13.5103	12.1903	14.8303	OK
rna28625	-	-	gene21144	LOC100768181	-	NW_003615233.1:208580-209117	537	0	0	0	0	OK
rna28626	-	-	gene21145	Frmpd4	-	NW_003615233.1:242306-294924	4858	0	0	0	0	OK
rna28627	-	-	gene21146	LOC100769036	-	NW_003615234.1:1053-48275	1306	0	0	0	0	OK
gene21147	-	-	gene21147	LOC100769326	-	NW_003615234.1:55533-55940	407	0	0	0	0	OK
rna28628	-	-	gene21148	LOC100769614	-	NW_003615234.1:74122-76534	966	0	0	0	0	OK
rna28629	-	-	gene21149	Rfc3	-	NW_003615234.1:83662-93776	1189	23.3828	29.3306	25.4831	33.1781	OK
rna28630	-	-	gene21150	LOC103159680	-	NW_003615236.1:9637-16001	573	2.75078	3.45049	1.22255	5.67842	OK
rna28631	-	-	gene21151	Mir1839	-	NW_003615236.1:14499-14579	80	0	0	0	0	OK
rna28632	-	-	gene21151	Mir1839	-	NW_003615236.1:14508-14531	23	0	0	0	0	OK
rna28633	-	-	gene21151	Mir1839	-	NW_003615236.1:14547-14569	22	0	0	0	0	OK
rna28635	-	-	gene21152	Fsd2	-	NW_003615236.1:19411-53946	2106	0	0	0	0	OK
rna28636	-	-	gene21152	Fsd2	-	NW_003615236.1:19411-53946	2241	0	0	0	0	OK
rna28634	-	-	gene21152	Fsd2	-	NW_003615236.1:19411-53946	2157	0	0	0	0	OK
rna28637	-	-	gene21153	Whamm	-	NW_003615236.1:71675-92256	2150	6.8319	8.56972	7.13141	10.008	OK
rna28638	-	-	gene21154	Homer2	-	NW_003615236.1:109385-134337	855	0	0	0	0	OK
rna28639	-	-	gene21154	Homer2	-	NW_003615236.1:109385-134337	888	0	0	0	0	OK
rna28640	-	-	gene21155	Fam103a1	-	NW_003615236.1:243597-250492	1437	39.7772	49.8953	45.3018	54.4889	OK
rna28641	-	-	gene21156	LOC100770476	-	NW_003615236.1:253378-267299	1054	0	0	0	0.276427	OK
rna28643	-	-	gene21156	LOC100770476	-	NW_003615236.1:261053-267299	796	0	0	0	0.425206	OK
rna28644	-	-	gene21156	LOC100770476	-	NW_003615236.1:261053-267299	871	24.0156	30.1244	25.2093	35.0395	OK
rna28642	-	-	gene21157	LOC103164331	-	NW_003615236.1:260390-261198	739	0	0	0	0.426686	OK
rna28645	-	-	gene21158	Btbd1	-	NW_003615236.1:271030-294543	2647	44.1661	55.4006	52.0511	58.7501	OK
rna28646	-	-	gene21159	Trnav-uac	-	NW_003615236.1:307070-307143	73	0	0	0	0	OK
rna28624	-	-	gene21143	Prps2	-	NW_003615233.1:110427-147441	3669	0	0	0	0.0710049	OK
rna28623	-	-	gene21143	Prps2	-	NW_003615233.1:110427-147909	3640	88.8515	111.453	105.337	117.568	OK
gene21160	-	-	gene21160	LOC100771625	-	NW_003615237.1:9121-11223	1632	0	0	0	0	OK
gene21161	-	-	gene21161	LOC100771917	-	NW_003615237.1:35802-36639	837	0.347571	0.435983	0	1.05342	OK
gene21162	-	-	gene21162	LOC103164332	-	NW_003615238.1:35703-59670	1237	0	0	0	0	OK
rna28647	-	-	gene21163	LOC103164333	-	NW_003615238.1:61002-104671	801	0	0	0	0	OK
rna28649	-	-	gene21165	LOC100772193	-	NW_003615239.1:57867-68178	1366	0.191015	0.239603	0	0.578927	OK
rna28648	-	-	gene21164	LOC103162901	-	NW_003615238.1:189060-274457	3706	0.0811304	0.101767	0	0.219278	OK
rna28651	-	-	gene21167	Hnrnpul1	-	NW_003615239.1:111257-137806	1530	128.367	161.019	153.08	168.959	OK
rna28650	-	-	gene21166	Axl	-	NW_003615239.1:77836-104643	3628	156.82	196.71	191.249	202.172	OK
rna28652	-	-	gene21168	Ccdc97	-	NW_003615239.1:145795-151951	2238	17.338	21.7482	19.303	24.1934	OK
rna28653	-	-	gene21169	Tgfb1	-	NW_003615239.1:158267-165339	293	188.971	237.039	198.96	275.118	OK
rna28654	-	-	gene21170	B9d2	-	NW_003615239.1:177574-179263	578	20.0561	25.1577	18.9683	31.3472	OK
rna28655	-	-	gene21171	Tmem91	-	NW_003615239.1:186458-189783	979	0	0	0	0	OK
rna28657	-	-	gene21173	Bckdha	-	NW_003615239.1:216293-224358	541	22.6445	28.4046	21.6878	35.1214	OK
rna28656	-	-	gene21172	Exosc5	-	NW_003615239.1:192906-214764	723	40.503	50.8057	43.6067	58.0046	OK
rna28658	-	-	gene21174	B3gnt8	-	NW_003615239.1:229135-232061	1053	0	0	0	0	OK
rna28659	-	-	gene21175	Atp5sl	-	NW_003615239.1:233213-250854	843	1.70264	2.13574	0.756721	3.51477	OK
rna28660	-	-	gene21176	Erich4	-	NW_003615239.1:256646-257118	294	0	0	0	0	OK
rna28661	-	-	gene21177	Ceacam21	-	NW_003615239.1:286083-288924	520	0	0	0	0	OK
rna28663	-	-	gene21178	Tc2n	-	NW_003615240.1:22869-54456	1278	0	0	0	0	OK
rna28662	-	-	gene21178	Tc2n	-	NW_003615240.1:22869-54456	1470	0	0	0	0	OK
gene21179	-	-	gene21179	LOC100750911	-	NW_003615240.1:58711-59028	317	0	0	0	0	OK
rna28664	-	-	gene21180	Catsperb	-	NW_003615240.1:63923-189665	3339	0	0	0	0	OK
rna28665	-	-	gene21181	LOC100751495	-	NW_003615240.1:203488-305641	2441	0	0	0	0	OK
rna28666	-	-	gene21182	LOC103163625	-	NW_003615241.1:56888-66500	378	0	0	0	0	OK
rna28672	-	-	gene21184	LOC103163626	-	NW_003615241.1:203443-216059	1460	0	0	0	0	OK
rna28582	-	-	gene21110	C2cd3	-	NW_003615229.1:11452-111160	7888	1.54024	1.93203	1.48518	2.37888	OK
rna28583	-	-	gene21110	C2cd3	-	NW_003615229.1:11503-111160	7567	2.26433	2.84031	2.31369	3.36693	OK
gene21111	-	-	gene21111	LOC100758398	-	NW_003615229.1:25333-26057	724	6.08043	7.6271	4.92517	10.329	OK
rna28673	-	-	gene21185	Fam172a	-	NW_003615242.1:56955-228456	682	14.6005	18.3144	13.5954	23.0333	OK
rna28674	-	-	gene21186	Pou5f2	-	NW_003615242.1:117822-118830	1008	0	0	0	0	OK
rna28677	-	-	gene21188	Abca13	-	NW_003615243.1:21488-152669	10318	0	0	0	0	OK
rna28680	-	-	gene21189	Upp1	-	NW_003615243.1:202749-221791	1116	0	0	0	0	OK
rna28679	-	-	gene21189	Upp1	-	NW_003615243.1:202749-222580	1275	0	0	0	0	OK
rna28678	-	-	gene21189	Upp1	-	NW_003615243.1:202749-222825	1411	0	0	0	0	OK
rna28681	-	-	gene21190	LOC100752964	-	NW_003615243.1:262372-281535	873	0	0	0	0	OK
rna28682	-	-	gene21191	Sun3	-	NW_003615243.1:289579-312247	1018	0	0	0	0	OK
rna28671	-	-	gene21183	LOC103159135	-	NW_003615241.1:87106-90378	1247	0.365057	0.457916	0	0.980837	OK
rna28670	-	-	gene21183	LOC103159135	-	NW_003615241.1:87106-94975	1138	0.257493	0.322991	0	0.820291	OK
rna28669	-	-	gene21183	LOC103159135	-	NW_003615241.1:87106-97196	1591	0.0866683	0.108714	0	0.35887	OK
rna28668	-	-	gene21183	LOC103159135	-	NW_003615241.1:87106-97900	1221	0.361514	0.453472	0	0.961476	OK
rna28667	-	-	gene21183	LOC103159135	-	NW_003615241.1:87106-127361	832	0	0	0	0.364216	OK
rna28684	-	-	gene21193	Hpse	-	NW_003615246.1:9218-43813	1730	16.9017	21.201	18.4691	23.9329	OK
rna28685	-	-	gene21194	Coq2	-	NW_003615246.1:51178-69396	1436	29.7305	37.293	33.4304	41.1555	OK
rna28686	-	-	gene21195	LOC100754166	-	NW_003615246.1:115398-116549	1151	14.9654	18.7722	15.804	21.7403	OK
rna28687	-	-	gene21196	LOC100754453	-	NW_003615246.1:123760-124106	346	683.543	857.415	800.353	914.476	OK
rna28688	-	-	gene21197	Plac8	-	NW_003615246.1:167115-182645	789	442.77	555.397	532.737	578.057	OK
rna28683	-	-	gene21192	LOC100753866	-	NW_003615245.1:153270-161090	4590	11.9961	15.0475	13.701	16.394	OK
rna28690	-	-	gene21198	Cops4	-	NW_003615246.1:187958-221288	1711	68.8321	86.3408	79.9395	92.7421	OK
rna28689	-	-	gene21198	Cops4	-	NW_003615246.1:187958-221296	1634	0	0	0	0.168942	OK
rna28676	-	-	gene21187	Nr2f1	-	NW_003615242.1:251116-261862	4662	0	0	0	0.0581669	OK
rna28675	-	-	gene21187	Nr2f1	-	NW_003615242.1:251116-261998	3395	4.61241	5.78566	4.77824	6.79309	OK
gene21201	-	-	gene21201	LOC103158557	-	NW_003615247.1:78791-81392	852	0.154349	0.19361	0	0.580831	OK
rna28696	-	-	gene21200	LOC100756190	-	NW_003615247.1:51441-69674	1697	3.06013	3.83853	2.28879	5.38826	OK
rna28695	-	-	gene21200	LOC100756190	-	NW_003615247.1:51441-71637	1927	15.6707	19.6568	16.9839	22.3298	OK
rna28699	-	-	gene21203	Mbd2	-	NW_003615247.1:153680-215566	1522	93.8368	117.706	111.149	124.263	OK
gene21204	-	-	gene21204	LOC100756482	-	NW_003615247.1:167826-170381	1122	1.07681	1.35072	0.536204	2.16523	OK
rna28701	-	-	gene21205	LOC100757644	-	NW_003615248.1:10974-11722	521	0	0	0	0	OK
rna28700	-	-	gene21205	LOC100757644	-	NW_003615248.1:10974-15328	506	0	0	0	0	OK
rna28702	-	-	gene21206	Hbz	-	NW_003615248.1:20971-22316	429	0	0	0	0	OK
rna28698	-	-	gene21202	Poli	-	NW_003615247.1:93683-110831	2175	11.4788	14.3986	12.324	16.4732	OK
rna28697	-	-	gene21202	Poli	-	NW_003615247.1:93683-111825	3180	1.50582	1.88885	1.17716	2.60055	OK
rna28707	-	-	gene21208	Mpg	-	NW_003615248.1:72711-79636	1751	16.8347	21.117	18.4746	23.7593	OK
rna28703	-	-	gene21207	Nprl3	-	NW_003615248.1:33532-72651	1904	8.77126	11.0024	8.78228	13.2225	OK
rna28704	-	-	gene21207	Nprl3	-	NW_003615248.1:33549-71585	1697	0	0	0	0.193964	OK
rna28705	-	-	gene21207	Nprl3	-	NW_003615248.1:33550-72651	1925	0	0	0	0.164687	OK
rna28706	-	-	gene21207	Nprl3	-	NW_003615248.1:39689-72651	1517	4.68816	5.88068	3.74805	8.01331	OK
rna28712	-	-	gene21210	Snrnp25	-	NW_003615248.1:99170-102158	778	19.5676	24.5449	20.0066	29.0833	OK
rna28713	-	-	gene21211	Il9r	-	NW_003615248.1:106109-116021	2054	0.0268081	0.0336273	0	0.185367	OK
rna28714	-	-	gene21211	Il9r	-	NW_003615248.1:106109-116021	2051	0.0270359	0.0339129	0	0.184371	OK
gene21212	-	-	gene21212	LOC100760046	-	NW_003615248.1:126581-127410	829	0	0	0	0	OK
gene21213	-	-	gene21213	LOC100760340	-	NW_003615248.1:209044-209429	385	0	0	0	0	OK
rna28715	-	-	gene21214	LOC100760634	-	NW_003615248.1:267740-309222	486	0	0	0	0	OK
gene21215	-	-	gene21215	LOC103164334	-	NW_003615248.1:300716-301340	624	0	0	0	0	OK
rna28716	-	-	gene21216	LOC100760924	-	NW_003615248.1:309279-311956	849	0	0	0	0	OK
rna28717	-	-	gene21217	LOC100761211	-	NW_003615249.1:13924-14860	936	0	0	0	0	OK
rna28718	-	-	gene21218	LOC100761501	-	NW_003615249.1:23093-24028	935	0	0	0	0	OK
rna28719	-	-	gene21219	LOC100761788	-	NW_003615249.1:34466-35537	999	0	0	0	0	OK
rna28720	-	-	gene21220	LOC100762267	-	NW_003615249.1:46329-47265	936	0	0	0	0	OK
rna28721	-	-	gene21221	LOC100762564	-	NW_003615249.1:54837-55773	936	0	0	0	0	OK
rna28722	-	-	gene21222	LOC100767217	-	NW_003615249.1:59795-60740	945	0	0	0	0	OK
rna28723	-	-	gene21223	LOC100762850	-	NW_003615249.1:73137-74076	939	0	0	0	0	OK
rna28724	-	-	gene21224	LOC100767506	-	NW_003615249.1:82364-83300	936	0	0	0	0	OK
rna28725	-	-	gene21225	LOC100763143	-	NW_003615249.1:89436-90384	948	0	0	0	0	OK
gene21226	-	-	gene21226	LOC100767793	-	NW_003615249.1:95494-97177	1683	0	0	0	0	OK
gene21227	-	-	gene21227	LOC100768084	-	NW_003615249.1:98710-102008	984	0	0	0	0	OK
rna28726	-	-	gene21228	LOC100768372	-	NW_003615249.1:115943-116879	936	0	0	0	0	OK
rna28727	-	-	gene21229	LOC100763435	-	NW_003615249.1:121848-122793	945	0	0	0	0	OK
rna28728	-	-	gene21230	LOC100763717	-	NW_003615249.1:129750-130695	945	0	0	0	0	OK
rna28729	-	-	gene21231	LOC100764004	-	NW_003615249.1:147047-147992	945	0	0	0	0	OK
rna28730	-	-	gene21232	LOC100764300	-	NW_003615249.1:158262-159219	957	0	0	0	0	OK
rna28731	-	-	gene21233	LOC100768953	-	NW_003615249.1:163671-167165	981	0	0	0	0	OK
rna28732	-	-	gene21234	LOC100764599	-	NW_003615249.1:183977-184928	951	0	0	0	0	OK
rna28733	-	-	gene21235	LOC100764894	-	NW_003615249.1:194522-195482	960	0	0	0	0	OK
rna28734	-	-	gene21236	LOC100765180	-	NW_003615249.1:204095-205043	948	0	0	0	0	OK
rna28735	-	-	gene21237	LOC100765470	-	NW_003615249.1:214107-215079	972	0	0	0	0	OK
rna28736	-	-	gene21238	LOC100765759	-	NW_003615249.1:227275-228229	954	0	0	0	0	OK
rna28737	-	-	gene21239	LOC100766051	-	NW_003615249.1:235622-236564	942	0	0	0	0	OK
rna28738	-	-	gene21240	LOC100766345	-	NW_003615249.1:239299-240253	954	0	0	0	0	OK
rna28739	-	-	gene21241	LOC100769229	-	NW_003615249.1:258599-259567	968	0	0	0	0	OK
rna28740	-	-	gene21242	LOC100766636	-	NW_003615249.1:269439-270396	957	0	0	0	0	OK
rna28741	-	-	gene21243	LOC103163167	-	NW_003615249.1:283085-286496	786	0	0	0	0	OK
rna28742	-	-	gene21244	LOC100766939	-	NW_003615249.1:291387-292429	942	0	0	0	0	OK
rna28743	-	-	gene21245	LOC103163717	-	NW_003615250.1:15283-61054	324	0	0	0	0	OK
rna28709	-	-	gene21209	Rhbdf1	-	NW_003615248.1:88332-98433	3056	0	0	0	0.105315	OK
rna28708	-	-	gene21209	Rhbdf1	-	NW_003615248.1:88332-98433	3106	0	0	0	0.104578	OK
rna28711	-	-	gene21209	Rhbdf1	-	NW_003615248.1:88573-98433	2982	29.1449	36.5584	33.3355	39.7813	OK
rna28710	-	-	gene21209	Rhbdf1	-	NW_003615248.1:88573-98433	3046	0	0	0	0.10635	OK
rna28744	-	-	gene21246	Pfn2	-	NW_003615250.1:130985-143874	2121	84.6091	106.131	100.656	111.606	OK
rna28747	-	-	gene21248	Ankub1	-	NW_003615250.1:269366-296612	1777	0	0	0	0	OK
rna28748	-	-	gene21249	Commd2	-	NW_003615250.1:302973-306940	1283	32.2339	40.4331	36.0403	44.826	OK
rna28750	-	-	gene21250	Lzic	-	NW_003615251.1:18132-27876	1400	0	0	0	0.192497	OK
rna28749	-	-	gene21250	Lzic	-	NW_003615251.1:18132-28043	1167	32.5407	40.818	35.9129	45.7231	OK
rna28751	-	-	gene21251	LOC103162668	-	NW_003615251.1:18632-21572	209	0	0	0	1.20035	OK
rna28746	-	-	gene21247	Rnf13	-	NW_003615250.1:150174-229193	2181	30.1754	37.851	34.436	41.2661	OK
rna28745	-	-	gene21247	Rnf13	-	NW_003615250.1:150174-244734	2215	0	0	0	0.119229	OK
rna28758	-	-	gene21254	Rbp7	-	NW_003615251.1:69922-75615	554	0.252384	0.316582	0	0.949747	OK
rna28759	-	-	gene21255	Ube4b	-	NW_003615251.1:93176-206483	4178	59.1714	74.2228	71.1268	77.3187	OK
rna28752	-	-	gene21252	Nmnat1	-	NW_003615251.1:28262-53586	2241	16.6182	20.8454	18.3768	23.3139	OK
rna28754	-	-	gene21252	Nmnat1	-	NW_003615251.1:40032-53586	2519	0	0	0	0.0959135	OK
rna28755	-	-	gene21252	Nmnat1	-	NW_003615251.1:40820-53586	2370	0	0	0	0.101799	OK
rna28756	-	-	gene21252	Nmnat1	-	NW_003615251.1:40832-53586	2292	4.50533	5.65134	4.26319	7.0395	OK
rna28757	-	-	gene21252	Nmnat1	-	NW_003615251.1:43161-53586	2145	0	0	0	0.113581	OK
rna28753	-	-	gene21253	LOC103162669	-	NW_003615251.1:33181-39648	1396	0.495015	0.620932	0.113943	1.12792	OK
rna28692	-	-	gene21199	Lin54	-	NW_003615246.1:232723-291058	5037	0	0	0	0.0498491	OK
rna28691	-	-	gene21199	Lin54	-	NW_003615246.1:232723-291059	4678	0	0	0	0.0541917	OK
rna28693	-	-	gene21199	Lin54	-	NW_003615246.1:232725-291057	4371	2.50137	3.13764	2.25806	4.01722	OK
rna28694	-	-	gene21199	Lin54	-	NW_003615246.1:232747-291058	4750	12.5652	15.7614	14.2079	17.315	OK
gene21258	-	-	gene21258	LOC100771816	-	NW_003615252.1:109125-109746	621	0	0	0	0	OK
rna28763	-	-	gene21257	Tmeff2	-	NW_003615252.1:4243-57290	1048	12.8196	16.0805	13.1446	19.0163	OK
rna28764	-	-	gene21259	Sdpr	-	NW_003615252.1:162556-175736	3088	0	0	0	0	OK
rna28765	-	-	gene21260	LOC100772680	-	NW_003615253.1:22248-106377	930	0	0	0	0	OK
rna28766	-	-	gene21261	Ttc29	-	NW_003615253.1:110240-228687	1428	0	0	0	0	OK
gene21262	-	-	gene21262	LOC100773261	-	NW_003615255.1:63097-64274	1177	1.6285	2.04274	0.978186	3.1073	OK
rna28767	-	-	gene21263	Myom1	-	NW_003615257.1:3258-64674	2075	0.0994524	0.12475	0	0.301419	OK
rna28768	-	-	gene21264	LOC100773545	-	NW_003615257.1:70506-73575	830	299.424	375.588	359.07	392.106	OK
rna28770	-	-	gene21266	LOC103162824	-	NW_003615257.1:97559-98981	359	0	0	0	0	OK
rna28769	-	-	gene21265	LOC100773835	-	NW_003615257.1:89555-94599	868	339.922	426.387	408.87	443.904	OK
rna28772	-	-	gene21268	LOC103162820	-	NW_003615257.1:202956-207929	512	0.604159	0.757838	0	1.83108	OK
rna28771	-	-	gene21267	LOC103162823	-	NW_003615257.1:138259-148097	1934	0.442057	0.554502	0.16241	0.946594	OK
